transaction_id,user_id,amount,historical_avg_amount,historical_std_amount,transaction_type,timestamp,hour,device_id,is_new_device,beneficiary_id,is_new_beneficiary,velocity_1h,velocity_24h,account_age_days,location_distance_score,is_fraud
TXN_LEGIT_002596,USER_1038,4105.03,4039.34,274.04,TRANSFER,2026-06-27T04:30:05.557639,19,DEV_USER_1038_2,0,BEN_USER_1038_5,0,1,1,154,0.017,0
TXN_LEGIT_001717,USER_1094,2819.1,3024.53,441.85,TRANSFER,2026-08-18T00:41:05.557639,15,DEV_USER_1094_1,0,BEN_USER_1094_1,0,1,1,715,0.062,0
TXN_LEGIT_002912,USER_1166,960.85,860.45,316.07,PAYMENT,2026-09-15T18:22:05.557639,8,DEV_USER_1166_2,0,BEN_USER_1166_5,0,1,3,72,0.023,0
TXN_LEGIT_002843,USER_1024,3515.87,3096.18,384.85,DEBIT,2026-08-18T23:15:05.557639,13,DEV_USER_1024_1,0,BEN_USER_1024_1,0,1,2,947,0.059,0
TXN_LEGIT_004027,USER_1030,1624.75,2432.44,471.35,TRANSFER,2026-07-09T03:04:05.557639,17,DEV_USER_1030_2,0,BEN_USER_1030_1,0,1,2,567,0.059,0
TXN_LEGIT_005488,USER_1092,787.86,1883.35,859.98,PAYMENT,2026-08-21T01:21:05.557639,15,DEV_USER_1092_1,0,BEN_USER_1092_3,0,1,2,947,0.062,0
TXN_LEGIT_008634,USER_1044,5490.61,4526.29,672.21,DEBIT,2026-08-19T19:43:05.557639,10,DEV_USER_1044_1,0,BEN_USER_1044_0,0,1,1,539,0.015,0
TXN_LEGIT_008037,USER_1082,1937.07,1179.22,1035.3,DEBIT,2026-07-25T06:36:05.557639,21,DEV_USER_1082_2,0,BEN_USER_1082_0,0,1,2,568,0.01,0
TXN_LEGIT_009232,USER_1020,597.38,1312.56,695.18,DEBIT,2026-08-21T04:20:05.557639,18,DEV_USER_1020_2,0,BEN_USER_1020_0,0,1,1,1042,0.165,0
TXN_LEGIT_000489,USER_1243,639.04,990.87,480.96,PAYMENT,2026-09-14T05:52:05.557639,20,DEV_USER_1243_2,0,BEN_USER_1243_0,0,1,1,552,0.078,0
TXN_LEGIT_000493,USER_1136,13062.95,4441.7,1113.24,PAYMENT,2026-07-03T22:43:05.557639,13,DEV_NEW_43,1,BEN_USER_1136_1,0,3,5,1384,0.457,0
TXN_LEGIT_000690,USER_1018,2052.91,2079.38,297.67,PAYMENT,2026-06-26T23:38:05.557639,14,DEV_USER_1018_2,0,BEN_USER_1018_8,0,1,2,1024,0.13,0
TXN_LEGIT_003821,USER_1169,3226.19,2791.53,297.83,PAYMENT,2026-07-11T01:44:05.557639,16,DEV_USER_1169_2,0,BEN_USER_1169_5,0,1,2,1043,0.039,0
TXN_LEGIT_000602,USER_1039,2027.65,2305.56,315.87,PAYMENT,2026-06-20T18:19:05.557639,8,DEV_USER_1039_2,0,BEN_USER_1039_2,0,1,2,439,0.138,0
TXN_LEGIT_001911,USER_1136,4566.09,4441.7,1113.24,DEBIT,2026-07-11T23:19:05.557639,13,DEV_USER_1136_1,0,BEN_USER_1136_0,0,1,2,1111,0.014,0
TXN_LEGIT_001014,USER_1060,4717.43,4191.25,1096.09,TRANSFER,2026-07-15T19:42:05.557639,10,DEV_USER_1060_1,0,BEN_USER_1060_3,0,1,2,200,0.096,0
TXN_LEGIT_006156,USER_1176,2629.57,3566.51,362.93,PAYMENT,2026-08-14T17:36:05.557639,8,DEV_USER_1176_2,0,BEN_USER_1176_7,0,1,1,757,0.071,0
TXN_LEGIT_001993,USER_1085,3923.86,3645.77,216.59,TRANSFER,2026-08-20T00:43:05.557639,15,DEV_USER_1085_1,0,BEN_USER_1085_5,0,1,1,406,0.014,0
TXN_LEGIT_005769,USER_1207,2109.05,3453.72,648.45,PAYMENT,2026-08-05T04:21:05.557639,18,DEV_USER_1207_1,0,BEN_USER_1207_6,0,1,1,1254,0.196,0
TXN_LEGIT_003757,USER_1155,2977.11,2643.68,278.46,PAYMENT,2026-09-14T04:11:05.557639,18,DEV_USER_1155_2,0,BEN_USER_1155_4,0,1,2,1279,0.232,0
TXN_LEGIT_002366,USER_1239,5722.37,4871.07,723.1,DEBIT,2026-08-22T20:10:05.557639,10,DEV_USER_1239_2,0,BEN_USER_1239_0,0,1,1,116,0.019,0
TXN_LEGIT_005283,USER_1228,1364.87,847.69,668.66,TRANSFER,2026-09-13T18:55:05.557639,9,DEV_USER_1228_1,0,BEN_USER_1228_0,0,1,2,874,0.039,0
TXN_LEGIT_004370,USER_1069,1505.73,2327.24,1171.78,PAYMENT,2026-08-26T22:58:05.557639,13,DEV_USER_1069_1,0,BEN_USER_1069_2,0,1,2,686,0.168,0
TXN_LEGIT_006883,USER_1139,16764.91,3748.26,995.79,PAYMENT,2026-07-12T23:26:05.557639,13,DEV_USER_1139_1,0,BEN_USER_1139_6,0,1,3,346,0.49,0
TXN_LEGIT_007011,USER_1012,2824.2,2715.49,985.18,TRANSFER,2026-08-15T06:13:05.557639,20,DEV_USER_1012_2,0,BEN_USER_1012_0,0,1,3,80,0.095,0
TXN_LEGIT_001361,USER_1209,2996.03,3624.58,952.37,TRANSFER,2026-09-17T18:04:05.557639,8,DEV_USER_1209_1,0,BEN_USER_1209_2,0,1,3,1035,0.076,0
TXN_LEGIT_008461,USER_1233,2053.17,1999.99,1068.6,PAYMENT,2026-08-22T23:13:05.557639,13,DEV_USER_1233_1,0,BEN_USER_1233_3,0,1,1,394,0.044,0
TXN_LEGIT_001526,USER_1171,2032.76,1527.45,633.85,DEBIT,2026-08-08T17:38:05.557639,8,DEV_USER_1171_2,0,BEN_USER_1171_3,0,1,1,333,0.024,0
TXN_LEGIT_001327,USER_1025,5969.21,4872.26,975.13,DEBIT,2026-07-03T06:44:05.557639,21,DEV_USER_1025_2,0,BEN_USER_1025_3,0,1,2,1074,0.26,0
TXN_LEGIT_008507,USER_1129,3367.69,3194.26,297.18,PAYMENT,2026-07-12T01:53:05.557639,16,DEV_USER_1129_1,0,BEN_USER_1129_2,0,1,3,122,0.193,0
TXN_LEGIT_009031,USER_1059,3310.48,4548.75,739.34,PAYMENT,2026-08-28T06:24:05.557639,20,DEV_USER_1059_2,0,BEN_USER_1059_0,0,1,2,1063,0.152,0
TXN_LEGIT_001551,USER_1057,9815.2,3460.3,1071.46,PAYMENT,2026-08-18T08:07:05.557639,22,DEV_USER_1057_1,0,BEN_USER_1057_5,0,3,6,1360,0.444,0
TXN_LEGIT_007769,USER_1081,4671.92,3460.82,735.77,PAYMENT,2026-08-20T02:08:05.557639,16,DEV_USER_1081_1,0,BEN_USER_1081_0,0,1,3,1078,0.018,0
TXN_FRAUD_000258,USER_1237,5526.8,3016.34,1192.96,CASH_OUT,2026-07-08T23:52:05.557639,14,DEV_UNKNOWN_299,1,BEN_MULE_896,1,2,8,183,0.701,1
TXN_LEGIT_001337,USER_1052,4703.74,4611.78,449.29,PAYMENT,2026-07-03T19:47:05.557639,10,DEV_USER_1052_1,0,BEN_USER_1052_6,0,1,3,1139,0.095,0
TXN_LEGIT_003901,USER_1189,4473.28,4220.77,481.85,PAYMENT,2026-09-05T18:18:05.557639,8,DEV_USER_1189_1,0,BEN_USER_1189_5,0,1,3,1242,0.222,0
TXN_LEGIT_003010,USER_1052,4151.94,4611.78,449.29,PAYMENT,2026-06-25T06:55:05.557639,21,DEV_USER_1052_2,0,BEN_USER_1052_8,0,1,3,671,0.128,0
TXN_LEGIT_005041,USER_1061,2051.77,2135.61,310.05,PAYMENT,2026-08-14T02:49:05.557639,17,DEV_USER_1061_1,0,BEN_USER_1061_0,0,1,3,970,0.081,0
TXN_LEGIT_008825,USER_1007,1318.04,1563.66,383.4,TRANSFER,2026-08-02T20:27:05.557639,10,DEV_USER_1007_1,0,BEN_USER_1007_1,0,1,3,282,0.209,0
TXN_LEGIT_002250,USER_1237,4768.22,3016.34,1192.96,PAYMENT,2026-07-08T02:40:05.557639,17,DEV_USER_1237_2,0,BEN_USER_1237_4,0,1,3,984,0.166,0
TXN_LEGIT_006533,USER_1066,1814.41,1303.43,537.62,TRANSFER,2026-08-20T20:27:05.557639,10,DEV_USER_1066_1,0,BEN_USER_1066_3,0,1,2,963,0.192,0
TXN_LEGIT_005039,USER_1210,4561.27,4124.63,989.62,DEBIT,2026-07-02T20:47:05.557639,11,DEV_USER_1210_2,0,BEN_USER_1210_1,0,1,3,64,0.026,0
TXN_LEGIT_002346,USER_1211,971.76,1183.07,694.42,DEBIT,2026-07-11T07:28:05.557639,21,DEV_USER_1211_2,0,BEN_USER_1211_1,0,1,3,633,0.101,0
TXN_LEGIT_009282,USER_1198,5007.89,4405.33,628.99,PAYMENT,2026-08-09T06:05:05.557639,20,DEV_USER_1198_1,0,BEN_USER_1198_8,0,1,2,173,0.088,0
TXN_LEGIT_005485,USER_1105,3502.3,3104.68,891.9,PAYMENT,2026-07-06T06:25:05.557639,20,DEV_USER_1105_1,0,BEN_USER_1105_2,0,1,2,231,0.116,0
TXN_LEGIT_002784,USER_1006,4760.14,4296.26,412.34,DEBIT,2026-08-05T22:54:05.557639,13,DEV_USER_1006_1,0,BEN_USER_1006_3,0,1,1,1395,0.015,0
TXN_LEGIT_005119,USER_1073,3580.27,3360.17,702.68,DEBIT,2026-08-24T07:20:05.557639,21,DEV_USER_1073_1,0,BEN_USER_1073_2,0,1,3,975,0.122,0
TXN_LEGIT_007550,USER_1098,6035.53,3849.01,1097.11,PAYMENT,2026-07-20T01:34:05.557639,16,DEV_USER_1098_1,0,BEN_USER_1098_3,0,1,1,752,0.001,0
TXN_LEGIT_005555,USER_1235,916.51,851.05,1169.88,PAYMENT,2026-06-22T07:18:05.557639,21,DEV_USER_1235_2,0,BEN_USER_1235_3,0,1,2,740,0.024,0
TXN_LEGIT_005599,USER_1067,5842.06,4760.22,523.2,PAYMENT,2026-08-18T00:33:05.557639,15,DEV_USER_1067_1,0,BEN_USER_1067_7,0,1,3,179,0.345,0
TXN_LEGIT_007630,USER_1038,4437.15,4039.34,274.04,TRANSFER,2026-09-06T05:27:05.557639,19,DEV_USER_1038_2,0,BEN_USER_1038_0,0,1,2,1083,0.327,0
TXN_LEGIT_000150,USER_1171,2565.77,1527.45,633.85,DEBIT,2026-08-05T20:31:05.557639,11,DEV_USER_1171_1,0,BEN_USER_1171_6,0,1,3,692,0.036,0
TXN_LEGIT_002804,USER_1240,3566.14,3443.47,895.75,TRANSFER,2026-07-17T05:07:05.557639,19,DEV_USER_1240_2,0,BEN_USER_1240_2,0,1,1,443,0.038,0
TXN_LEGIT_005874,USER_1054,1886.48,1760.95,276.98,PAYMENT,2026-09-11T18:26:05.557639,8,DEV_USER_1054_2,0,BEN_USER_1054_0,0,1,3,563,0.311,0
TXN_LEGIT_002086,USER_1195,4624.48,4960.12,612.62,DEBIT,2026-08-26T20:23:05.557639,10,DEV_USER_1195_1,0,BEN_USER_1195_9,0,1,1,654,0.063,0
TXN_LEGIT_003751,USER_1210,4330.24,4124.63,989.62,DEBIT,2026-07-19T07:16:05.557639,21,DEV_USER_1210_2,0,BEN_USER_1210_0,0,1,2,1311,0.085,0
TXN_LEGIT_005612,USER_1212,1767.31,1041.75,749.53,PAYMENT,2026-08-06T06:10:05.557639,20,DEV_USER_1212_1,0,BEN_USER_1212_7,0,1,2,351,0.034,0
TXN_LEGIT_002259,USER_1148,3774.49,4033.97,415.82,PAYMENT,2026-09-09T20:32:05.557639,11,DEV_USER_1148_2,0,BEN_USER_1148_1,0,1,2,1497,0.076,0
TXN_LEGIT_004017,USER_1079,1882.45,1798.08,928.22,DEBIT,2026-07-09T19:51:05.557639,10,DEV_USER_1079_2,0,BEN_USER_1079_0,0,1,3,751,0.082,0
TXN_LEGIT_006113,USER_1242,4427.53,3254.12,1101.16,TRANSFER,2026-06-24T23:01:05.557639,13,DEV_USER_1242_1,0,BEN_USER_1242_1,0,1,3,1082,0.084,0
TXN_LEGIT_006058,USER_1097,2466.65,2223.93,549.21,DEBIT,2026-07-02T06:24:05.557639,20,DEV_USER_1097_2,0,BEN_USER_1097_1,0,1,3,361,0.088,0
TXN_LEGIT_002424,USER_1116,2849.88,3223.0,692.52,PAYMENT,2026-08-14T22:26:05.557639,12,DEV_USER_1116_1,0,BEN_USER_1116_3,0,1,1,241,0.175,0
TXN_LEGIT_008034,USER_1038,4351.14,4039.34,274.04,TRANSFER,2026-08-23T00:36:05.557639,15,DEV_USER_1038_2,0,BEN_USER_1038_3,0,1,2,859,0.07,0
TXN_LEGIT_003856,USER_1226,3228.65,2581.73,1106.35,TRANSFER,2026-06-22T22:43:05.557639,13,DEV_USER_1226_2,0,BEN_USER_1226_6,0,1,3,449,0.071,0
TXN_LEGIT_000859,USER_1053,4140.02,2523.61,955.55,DEBIT,2026-07-29T06:57:05.557639,21,DEV_USER_1053_1,0,BEN_USER_1053_4,0,1,3,469,0.009,0
TXN_LEGIT_008170,USER_1082,438.88,1179.22,1035.3,PAYMENT,2026-07-02T01:31:05.557639,16,DEV_USER_1082_1,0,BEN_USER_1082_6,0,1,2,1079,0.041,0
TXN_LEGIT_007591,USER_1187,811.07,1098.99,518.98,PAYMENT,2026-07-26T00:38:05.557639,15,DEV_USER_1187_1,0,BEN_USER_1187_1,0,1,3,444,0.022,0
TXN_LEGIT_008097,USER_1037,3644.85,3768.8,929.01,TRANSFER,2026-06-29T21:19:05.557639,11,DEV_USER_1037_2,0,BEN_USER_1037_2,0,1,1,949,0.007,0
TXN_LEGIT_007320,USER_1206,5573.63,4792.55,773.44,TRANSFER,2026-07-08T21:40:05.557639,12,DEV_USER_1206_1,0,BEN_USER_1206_8,0,1,1,1376,0.007,0
TXN_LEGIT_008563,USER_1128,5547.34,4731.85,896.03,DEBIT,2026-08-20T22:35:05.557639,13,DEV_USER_1128_1,0,BEN_USER_1128_4,0,1,2,883,0.076,0
TXN_LEGIT_004739,USER_1194,3738.55,3952.58,1006.83,TRANSFER,2026-09-04T07:05:05.557639,21,DEV_USER_1194_1,0,BEN_USER_1194_2,0,1,1,222,0.091,0
TXN_LEGIT_008594,USER_1139,4043.87,3748.26,995.79,DEBIT,2026-08-22T02:08:05.557639,16,DEV_USER_1139_2,0,BEN_USER_1139_5,0,1,2,112,0.115,0
TXN_LEGIT_004462,USER_1195,4288.81,4960.12,612.62,DEBIT,2026-08-01T00:43:05.557639,15,DEV_USER_1195_1,0,BEN_USER_1195_5,0,1,2,1089,0.04,0
TXN_LEGIT_005528,USER_1234,2090.71,1739.1,1163.22,PAYMENT,2026-08-17T01:09:05.557639,15,DEV_USER_1234_1,0,BEN_USER_1234_0,0,1,3,901,0.083,0
TXN_LEGIT_001364,USER_1030,3042.04,2432.44,471.35,PAYMENT,2026-09-11T03:11:05.557639,17,DEV_USER_1030_1,0,BEN_USER_1030_4,0,1,1,147,0.006,0
TXN_LEGIT_001779,USER_1193,1680.59,1984.55,377.44,DEBIT,2026-09-14T22:35:05.557639,13,DEV_USER_1193_1,0,BEN_USER_1193_3,0,1,1,1264,0.031,0
TXN_LEGIT_009221,USER_1216,3052.03,3396.52,301.12,PAYMENT,2026-07-19T22:50:05.557639,13,DEV_USER_1216_1,0,BEN_USER_1216_4,0,1,1,455,0.044,0
TXN_LEGIT_004785,USER_1181,1341.66,2724.66,745.62,PAYMENT,2026-08-29T23:56:05.557639,14,DEV_USER_1181_1,0,BEN_USER_1181_2,0,1,3,889,0.388,0
TXN_LEGIT_006334,USER_1143,4318.02,2755.51,742.64,PAYMENT,2026-07-14T18:16:05.557639,8,DEV_USER_1143_2,0,BEN_USER_1143_4,0,1,3,1056,0.024,0
TXN_LEGIT_001818,USER_1083,2042.72,2147.28,386.52,PAYMENT,2026-07-26T19:58:05.557639,10,DEV_USER_1083_2,0,BEN_USER_1083_0,0,1,3,972,0.063,0
TXN_LEGIT_007799,USER_1153,2488.88,2968.46,522.96,TRANSFER,2026-06-24T21:51:05.557639,12,DEV_USER_1153_2,0,BEN_USER_1153_1,0,1,3,1434,0.031,0
TXN_LEGIT_004937,USER_1199,5632.72,3953.66,954.54,PAYMENT,2026-07-17T22:06:05.557639,12,DEV_USER_1199_2,0,BEN_USER_1199_0,0,1,3,1186,0.229,0
TXN_LEGIT_002704,USER_1058,4251.91,4175.42,386.57,PAYMENT,2026-07-24T19:58:05.557639,10,DEV_USER_1058_2,0,BEN_USER_1058_4,0,1,2,1092,0.078,0
TXN_LEGIT_005285,USER_1114,3478.51,4546.6,831.14,TRANSFER,2026-07-12T02:59:05.557639,17,DEV_USER_1114_1,0,BEN_USER_1114_0,0,1,1,1151,0.105,0
TXN_LEGIT_000175,USER_1020,2384.7,1312.56,695.18,PAYMENT,2026-07-31T20:36:05.557639,11,DEV_USER_1020_1,0,BEN_USER_1020_2,0,1,2,731,0.052,0
TXN_LEGIT_007481,USER_1159,1356.0,1457.04,450.24,PAYMENT,2026-07-22T18:55:05.557639,9,DEV_USER_1159_1,0,BEN_USER_1159_2,0,1,3,1031,0.136,0
TXN_LEGIT_002093,USER_1164,2872.52,2562.32,447.73,DEBIT,2026-07-28T02:39:05.557639,17,DEV_USER_1164_2,0,BEN_USER_1164_0,0,1,3,1246,0.179,0
TXN_LEGIT_008750,USER_1110,12576.78,3561.97,768.31,TRANSFER,2026-09-07T11:10:05.557639,1,DEV_NEW_43,1,BEN_USER_1110_3,0,1,6,1148,0.341,0
TXN_LEGIT_003491,USER_1223,7503.9,4941.2,953.38,DEBIT,2026-07-21T20:03:05.557639,10,DEV_USER_1223_1,0,BEN_USER_1223_5,0,1,2,1233,0.003,0
TXN_LEGIT_001920,USER_1221,3107.61,2371.94,570.64,TRANSFER,2026-08-09T17:45:05.557639,8,DEV_USER_1221_1,0,BEN_USER_1221_5,0,1,2,93,0.13,0
TXN_LEGIT_000082,USER_1223,4602.72,4941.2,953.38,TRANSFER,2026-06-22T07:16:05.557639,21,DEV_USER_1223_1,0,BEN_USER_1223_4,0,1,2,899,0.06,0
TXN_LEGIT_000816,USER_1162,4597.08,4810.43,937.9,PAYMENT,2026-07-27T20:03:05.557639,10,DEV_USER_1162_2,0,BEN_USER_1162_0,0,1,2,1112,0.316,0
TXN_LEGIT_008601,USER_1076,1981.61,1408.56,689.45,PAYMENT,2026-08-27T17:45:05.557639,8,DEV_USER_1076_1,0,BEN_USER_1076_2,0,1,3,1005,0.107,0
TXN_LEGIT_007354,USER_1118,2173.21,1979.24,224.32,TRANSFER,2026-07-16T03:07:05.557639,17,DEV_USER_1118_2,0,BEN_USER_1118_4,0,1,3,1149,0.076,0
TXN_LEGIT_004396,USER_1086,2647.95,2950.79,426.5,TRANSFER,2026-07-27T06:58:05.557639,21,DEV_USER_1086_1,0,BEN_USER_1086_7,0,1,1,377,0.057,0
TXN_LEGIT_009181,USER_1108,2170.5,2166.68,946.49,PAYMENT,2026-07-27T00:36:05.557639,15,DEV_USER_1108_1,0,BEN_USER_1108_0,0,1,3,850,0.135,0
TXN_LEGIT_005568,USER_1204,5086.98,4602.6,291.29,PAYMENT,2026-08-31T23:28:05.557639,13,DEV_USER_1204_2,0,BEN_USER_1204_4,0,1,1,73,0.096,0
TXN_LEGIT_000283,USER_1231,4151.15,3933.39,783.37,PAYMENT,2026-07-11T23:13:05.557639,13,DEV_USER_1231_1,0,BEN_USER_1231_2,0,1,3,407,0.112,0
TXN_LEGIT_004120,USER_1192,4976.12,3887.3,1003.48,PAYMENT,2026-08-23T06:21:05.557639,20,DEV_USER_1192_1,0,BEN_USER_1192_2,0,1,1,1228,0.076,0
TXN_LEGIT_007480,USER_1231,3830.33,3933.39,783.37,TRANSFER,2026-09-09T17:55:05.557639,8,DEV_USER_1231_2,0,BEN_USER_1231_1,0,1,3,910,0.003,0
TXN_LEGIT_000609,USER_1210,4740.88,4124.63,989.62,TRANSFER,2026-07-29T00:34:05.557639,15,DEV_USER_1210_1,0,BEN_USER_1210_2,0,1,1,1123,0.03,0
TXN_LEGIT_002915,USER_1117,1805.15,1620.02,922.45,PAYMENT,2026-07-25T03:06:05.557639,17,DEV_USER_1117_1,0,BEN_USER_1117_1,0,1,3,889,0.203,0
TXN_LEGIT_001813,USER_1193,1736.77,1984.55,377.44,PAYMENT,2026-07-28T04:01:05.557639,18,DEV_USER_1193_2,0,BEN_USER_1193_0,0,1,3,1431,0.07,0
TXN_LEGIT_001271,USER_1238,486.75,1109.95,753.85,PAYMENT,2026-08-16T07:02:05.557639,21,DEV_USER_1238_2,0,BEN_USER_1238_0,0,1,3,1427,0.018,0
TXN_LEGIT_005924,USER_1001,2814.33,3874.37,798.66,DEBIT,2026-07-17T20:31:05.557639,11,DEV_USER_1001_1,0,BEN_USER_1001_0,0,1,2,1313,0.088,0
TXN_LEGIT_009595,USER_1006,4089.98,4296.26,412.34,DEBIT,2026-08-22T22:09:05.557639,12,DEV_USER_1006_1,0,BEN_USER_1006_2,0,1,1,1084,0.008,0
TXN_LEGIT_002994,USER_1146,5127.9,4254.92,560.19,PAYMENT,2026-09-02T02:04:05.557639,16,DEV_USER_1146_1,0,BEN_USER_1146_8,0,1,3,950,0.04,0
TXN_LEGIT_007109,USER_1213,1664.52,2654.43,1087.7,DEBIT,2026-08-28T03:41:05.557639,18,DEV_USER_1213_1,0,BEN_USER_1213_1,0,1,2,1013,0.031,0
TXN_LEGIT_008613,USER_1004,2921.52,3324.68,908.07,PAYMENT,2026-07-07T18:57:05.557639,9,DEV_USER_1004_1,0,BEN_USER_1004_1,0,1,2,143,0.063,0
TXN_LEGIT_007356,USER_1007,2046.8,1563.66,383.4,DEBIT,2026-08-03T17:48:05.557639,8,DEV_USER_1007_2,0,BEN_USER_1007_1,0,1,3,460,0.019,0
TXN_LEGIT_002642,USER_1002,1452.21,1455.28,355.99,TRANSFER,2026-09-12T22:28:05.557639,12,DEV_USER_1002_1,0,BEN_USER_1002_5,0,1,3,275,0.0,0
TXN_LEGIT_006553,USER_1074,1575.45,1016.21,478.65,PAYMENT,2026-08-16T03:54:05.557639,18,DEV_USER_1074_2,0,BEN_USER_1074_1,0,1,1,788,0.022,0
TXN_LEGIT_004508,USER_1085,3495.13,3645.77,216.59,DEBIT,2026-06-25T04:17:05.557639,18,DEV_USER_1085_1,0,BEN_USER_1085_6,0,1,1,1314,0.117,0
TXN_LEGIT_002305,USER_1043,3535.72,3864.35,837.56,PAYMENT,2026-06-21T19:11:05.557639,9,DEV_USER_1043_2,0,BEN_USER_1043_2,0,1,3,197,0.059,0
TXN_LEGIT_006502,USER_1035,11745.51,4043.43,398.72,DEBIT,2026-09-03T08:37:05.557639,23,DEV_USER_1035_2,0,BEN_NEW_38,1,3,5,1021,0.551,0
TXN_LEGIT_006260,USER_1164,1908.78,2562.32,447.73,DEBIT,2026-06-28T01:59:05.557639,16,DEV_USER_1164_2,0,BEN_USER_1164_1,0,1,3,1125,0.049,0
TXN_LEGIT_004195,USER_1235,1576.5,851.05,1169.88,PAYMENT,2026-07-06T22:16:05.557639,12,DEV_USER_1235_1,0,BEN_USER_1235_3,0,1,3,1390,0.053,0
TXN_LEGIT_005562,USER_1157,4314.35,4311.12,895.97,DEBIT,2026-07-09T18:52:05.557639,9,DEV_USER_1157_1,0,BEN_USER_1157_3,0,1,1,926,0.059,0
TXN_LEGIT_004840,USER_1055,2457.94,2016.96,361.22,PAYMENT,2026-09-07T01:34:05.557639,16,DEV_USER_1055_1,0,BEN_USER_1055_4,0,1,1,234,0.169,0
TXN_LEGIT_004655,USER_1179,4623.15,4748.97,775.47,PAYMENT,2026-07-12T03:08:05.557639,17,DEV_USER_1179_1,0,BEN_USER_1179_6,0,1,3,1451,0.004,0
TXN_LEGIT_008147,USER_1219,3847.91,3766.22,281.35,PAYMENT,2026-09-02T02:21:05.557639,16,DEV_USER_1219_2,0,BEN_USER_1219_4,0,1,1,312,0.098,0
TXN_LEGIT_004168,USER_1107,3700.84,3791.15,437.25,TRANSFER,2026-07-18T07:14:05.557639,21,DEV_USER_1107_2,0,BEN_USER_1107_2,0,1,2,1165,0.024,0
TXN_LEGIT_003849,USER_1216,2947.24,3396.52,301.12,PAYMENT,2026-07-30T21:41:05.557639,12,DEV_USER_1216_2,0,BEN_USER_1216_2,0,1,1,586,0.053,0
TXN_FRAUD_000197,USER_1216,19605.93,3396.52,301.12,CASH_OUT,2026-07-07T13:02:05.557639,3,DEV_UNKNOWN_611,1,BEN_MULE_382,1,5,18,18,0.836,1
TXN_LEGIT_008401,USER_1045,50.0,1302.3,913.24,TRANSFER,2026-07-17T23:06:05.557639,13,DEV_USER_1045_1,0,BEN_USER_1045_5,0,1,1,1166,0.126,0
TXN_LEGIT_005253,USER_1090,2412.45,2232.48,313.47,PAYMENT,2026-07-09T07:22:05.557639,21,DEV_USER_1090_1,0,BEN_USER_1090_4,0,1,1,372,0.095,0
TXN_LEGIT_007884,USER_1074,703.22,1016.21,478.65,DEBIT,2026-06-28T01:47:05.557639,16,DEV_USER_1074_1,0,BEN_USER_1074_2,0,1,1,239,0.041,0
TXN_LEGIT_005533,USER_1188,4286.07,4348.48,223.27,PAYMENT,2026-08-23T21:08:05.557639,11,DEV_USER_1188_2,0,BEN_USER_1188_3,0,1,3,933,0.115,0
TXN_LEGIT_002414,USER_1116,3279.35,3223.0,692.52,TRANSFER,2026-09-06T22:04:05.557639,12,DEV_USER_1116_2,0,BEN_USER_1116_4,0,1,1,330,0.007,0
TXN_LEGIT_003554,USER_1118,1880.47,1979.24,224.32,DEBIT,2026-07-02T01:48:05.557639,16,DEV_USER_1118_1,0,BEN_USER_1118_4,0,1,2,441,0.147,0
TXN_LEGIT_004691,USER_1115,2899.59,4138.21,702.64,TRANSFER,2026-08-03T23:08:05.557639,13,DEV_USER_1115_1,0,BEN_USER_1115_1,0,1,2,1221,0.042,0
TXN_LEGIT_004498,USER_1141,2719.98,2377.45,293.98,TRANSFER,2026-09-12T18:36:05.557639,9,DEV_USER_1141_1,0,BEN_USER_1141_1,0,1,3,1107,0.101,0
TXN_LEGIT_002195,USER_1038,14380.75,4039.34,274.04,TRANSFER,2026-08-30T08:42:05.557639,23,DEV_USER_1038_1,0,BEN_NEW_24,1,2,2,137,0.332,0
TXN_LEGIT_005045,USER_1204,5010.72,4602.6,291.29,DEBIT,2026-08-12T01:10:05.557639,15,DEV_USER_1204_2,0,BEN_USER_1204_1,0,1,2,624,0.017,0
TXN_LEGIT_002600,USER_1167,890.68,993.21,240.73,PAYMENT,2026-09-11T03:21:05.557639,17,DEV_USER_1167_2,0,BEN_USER_1167_1,0,1,2,123,0.012,0
TXN_LEGIT_001518,USER_1121,4998.15,4642.43,570.16,PAYMENT,2026-09-04T22:51:05.557639,13,DEV_USER_1121_2,0,BEN_USER_1121_2,0,1,2,1449,0.033,0
TXN_LEGIT_004764,USER_1164,1821.3,2562.32,447.73,TRANSFER,2026-07-07T19:05:05.557639,9,DEV_USER_1164_2,0,BEN_USER_1164_1,0,1,3,1216,0.167,0
TXN_LEGIT_004314,USER_1248,3419.93,3251.36,277.73,DEBIT,2026-08-26T05:23:05.557639,19,DEV_USER_1248_1,0,BEN_USER_1248_1,0,1,2,1007,0.164,0
TXN_LEGIT_003366,USER_1192,4361.9,3887.3,1003.48,TRANSFER,2026-07-02T21:37:05.557639,12,DEV_USER_1192_2,0,BEN_USER_1192_3,0,1,1,549,0.086,0
TXN_LEGIT_006065,USER_1154,4261.17,4139.78,470.83,TRANSFER,2026-08-22T06:56:05.557639,21,DEV_USER_1154_2,0,BEN_USER_1154_0,0,1,3,1265,0.045,0
TXN_LEGIT_006582,USER_1161,3554.16,3572.83,479.93,TRANSFER,2026-07-18T00:54:05.557639,15,DEV_USER_1161_1,0,BEN_USER_1161_2,0,1,2,1037,0.036,0
